ID,Angle,Ra[hh],Ra[mm],Ra[ss],Dec[deg],Dec[mm],Dec[ss],Ra[deg],Dec[deg],X,Y,x[west],x[east],azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,az_telescope,alt_telescope,exposure_starting_time_tomoe,az_meteor,el_meteor
651344_043,88.5,11,18,54.6322,-8,12,48.538999999999994,169.72763419999998,-8.213483056,269,41,40.0,450.0,232.532756,28.640776000000002,195233.0063,234.4677,26.105098,198190.6441,231.5,27.93,2018-04-20T15:17:47.297456,234.13100419256807,28.45217894281059
651513_111,88.5,11,14,44.0396,-8,10,53.278999999999996,168.6834983,-8.181466389,305,18,40.0,450.0,232.93364,28.988248,202368.5191,234.76868599999997,27.504434000000003,198826.5044,231.9,27.93,2018-04-20T15:19:53.056099,235.43917341647966,27.41141766747011
651523_111,128.5,11,19,18.7724,-10,1,32.048,169.82821830000003,-10.02556889,345,197,290.0,420.0,232.93364,28.988248,202368.5191,234.76868599999997,27.504434000000003,198826.5044,231.9,27.93,2018-04-20T15:19:53.056099,232.99655284025124,26.672959996438696
651712_028,59.5,11,17,50.1801,-6,52,43.995,169.45908380000003,-6.8788875,66,243,20.0,110.0,233.117344,29.431034000000004,202090.8458,233.97018799999998,27.388262,196939.1394,232.4,27.43,2018-04-20T15:21:58.802041,236.7693508321132,29.051524089278317
651716_073,76.0,11,14,36.0257,-10,2,42.534,168.6501071,-10.04514833,285,214,160.0,430.0,232.848055,26.418238,201055.9444,235.059128,25.44661,195286.5974,232.4,27.59,2018-04-20T15:21:58.802041,234.39154583684024,25.561532427354987
651721_045,58.5,11,15,44.3556,-6,34,6.257999999999999,168.934815,-6.568405,489,9,480.0,495.0,232.471752,27.464396,201670.23100000003,234.916312,26.115916,194297.8799,232.4,27.43,2018-04-20T15:21:58.802041,237.20376105704813,28.694950352754034
652011_113,77.0,11,24,3.8811,-10,7,42.805,171.01617130000002,-10.12855694,20,277,4.0,35.0,231.804183,31.021481,201392.7689,232.324369,28.886540000000004,207302.0562,231.7,27.43,2018-04-20T15:25:19.651148,233.14090592831454,26.560082432016838
652311_070,77.0,11,21,14.2784,-9,57,38.364000000000004,170.3094933,-9.960656667,310,151,110.0,460.0,231.58907000000002,26.886892,196496.3465,233.51995899999997,25.915408,190180.9491,232.4,27.26,2018-04-20T15:28:28.956309,235.11408632867474,26.322273309596756
652334_063,122.5,11,31,12.9785,-7,41,51.638000000000005,172.8040771,-7.697677222,131,258,110.0,170.0,233.68183599999998,28.85505,206617.1287,235.154212,27.792467,199212.8366,232.4,27.59,2018-04-20T15:28:28.956309,234.5535300975036,29.461763048984402
652514_054,123.5,11,32,13.9181,-7,32,7.185,173.05799209999998,-7.535329167,321,135,220.0,460.0,233.629335,31.077682,205093.5808,234.44652599999998,28.410114,206720.0904,231.5,27.59,2018-04-20T15:30:47.127695,234.83087380096134,29.245429834825345
652514_055,123.0,11,27,21.7965,-8,18,56.742,171.84081880000002,-8.315761667,230,121,40.0,380.0,233.629335,31.077682,205093.5808,234.44652599999998,28.410114,206720.0904,231.5,27.59,2018-04-20T15:30:47.127695,235.08821769445785,27.69460434609464
652523_055,83.0,11,28,12.2295,-5,59,9.684,172.0509563,-5.9860233329999994,381,178,240.0,460.0,233.629335,31.077682,205093.5808,234.44652599999998,28.410114,206720.0904,231.5,27.59,2018-04-20T15:30:47.127695,237.23612182038215,30.04119356257636
652526_083,122.5,11,23,5.6882,-8,59,44.515,170.77370080000003,-8.995698611,251,35,200.0,285.0,231.60115499999998,32.131774,204578.1482,235.08915699999997,30.057821,210304.3894,231.5,27.25,2018-04-20T15:30:47.127695,235.9656806596288,26.98106516009971
652712_053,119.5,11,27,1.0838,-9,53,16.96,171.7545158,-9.888044444,170,97,40.0,290.0,233.21707400000003,28.19244,193597.3373,234.03725699999998,25.968251000000002,201385.7905,231.9,27.59,2018-04-20T15:32:52.893733,234.83487908026132,26.549436935854764
652721_054,87.0,11,31,53.2817,-6,47,55.067,172.9720071,-6.798629722,257,183,40.0,450.0,233.21707400000003,28.19244,193597.3373,234.03725699999998,25.968251000000002,201385.7905,231.9,27.59,2018-04-20T15:32:52.893733,236.11634985901324,29.579048092401475
652815_023,86.5,11,27,52.9323,-6,44,19.535,171.9705513,-6.738759722,322,139,40.0,450.0,232.547553,30.942247,196493.8932,235.95780499999998,28.540269,203092.0911,232.1,27.59,2018-04-20T15:33:55.772652,237.1706885962033,28.722256203462752
652825_023,150.0,11,31,23.3219,-9,54,39.421,172.84717460000002,-9.910950278,167,112,100.0,210.0,232.547553,30.942247,196493.8932,235.95780499999998,28.540269,203092.0911,232.1,27.59,2018-04-20T15:33:55.772652,234.152144509438,27.097091606296498
652911_099,150.0,11,33,0.91,-9,13,38.263000000000005,173.2537917,-9.227295278,470,201,450.0,490.0,234.530205,29.565965000000002,201362.3948,233.860459,27.206378000000004,204827.383,232.4,27.59,2018-04-20T15:34:58.652471,234.03329545226725,27.191298246685083
652912_099,86.0,11,38,49.4722,-7,24,39.906,174.7061342,-7.411085000000001,338,41,160.0,460.0,234.530205,29.565965000000002,201362.3948,233.860459,27.206378000000004,204827.383,232.4,27.59,2018-04-20T15:34:58.652471,234.32116674715851,29.641631674058274
653114_095,86.0,11,37,19.2179,-7,22,55.198,174.33007460000002,-7.381999444,56,19,20.0,110.0,232.891427,29.888429,204567.4637,235.333066,28.282309,198519.6755,231.5,27.59,2018-04-20T15:37:15.996153,235.125548774665,29.013606446721642
653114_096,67.0,11,40,44.0072,-9,11,40.101,175.18336330000002,-9.1944725,303,179,100.0,470.0,232.891427,29.888429,204567.4637,235.333066,28.282309,198519.6755,231.5,27.59,2018-04-20T15:37:15.996153,232.89634273483932,28.07578277285123
653622_004,67.0,11,31,55.7315,-8,15,17.14,172.9822146,-8.254761111,288,86,120.0,420.0,230.360221,28.006476,208264.9561,232.822636,27.346963,207239.9959,231.2,27.59,2018-04-20T15:42:42.631497,236.59772942735145,26.45564268270389
653622_004,67.0,11,31,55.7315,-8,15,17.14,172.9822146,-8.254761111,288,86,120.0,420.0,234.04119599999999,26.992070000000002,207021.2161,236.017617,26.380046999999998,206651.3281,231.2,27.59,2018-04-20T15:42:42.631497,236.59772942735145,26.45564268270389
653643_005,96.5,11,44,46.8534,-6,40,29.953000000000003,176.1952225,-6.674986944,237,89,40.0,400.0,230.360221,28.006476,208264.9561,232.822636,27.346963,207239.9959,231.2,27.59,2018-04-20T15:42:42.631497,235.4746455435255,30.087618660383303
653643_005,96.5,11,44,46.8534,-6,40,29.953000000000003,176.1952225,-6.674986944,237,89,40.0,400.0,234.04119599999999,26.992070000000002,207021.2161,236.017617,26.380046999999998,206651.3281,231.2,27.59,2018-04-20T15:42:42.631497,235.4746455435255,30.087618660383303
653715_105,96.5,11,40,29.971,-6,47,29.296999999999997,175.12487919999998,-6.791471389,251,179,40.0,450.0,232.799775,31.605704,203493.5449,235.306996,29.157076,206893.5295,231.5,27.42,2018-04-20T15:43:45.512516,236.5985231625329,29.19050647567387
653725_105,119.0,11,44,33.5503,-8,18,8.571,176.1397929,-8.302380832999999,198,109,40.0,340.0,232.799775,31.605704,203493.5449,235.306996,29.157076,206893.5295,231.5,27.42,2018-04-20T15:43:45.512516,234.21290031872934,28.388205171401168
653813_090,89.0,11,44,54.0726,-10,3,8.758,176.2253025,-10.05243278,264,218,40.0,450.0,234.204787,27.980751,195866.4967,234.94262700000002,25.874801,196201.6606,231.7,27.42,2018-04-20T15:44:48.389036,232.87118133882882,26.770598688580474
654011_014,88.5,11,40,29.2438,-10,1,21.151,175.12184919999999,-10.02254194,259,198,40.0,450.0,231.592252,27.507222,198600.7285,234.23925499999999,25.513526000000002,191437.5866,232.1,27.42,2018-04-20T15:46:54.150079,234.21180900111156,25.707328034433516
654112_080,139.0,11,48,10.9959,-9,17,6.757000000000001,177.0458163,-9.285210278,478,248,456.0,493.0,231.19951400000002,31.321790999999997,207670.3658,234.964864,29.616566,211108.9901,232.4,27.25,2018-04-20T15:47:57.022301,233.5858139443391,27.543017297366166
654322_099,69.0,11,51,18.0288,-9,14,39.46,177.82512,-9.244294444,241,214,110.0,370.0,233.863154,27.225915000000004,193507.0838,233.850892,24.334328,195135.5191,231.5,27.76,2018-04-20T15:50:15.622388,233.41608205169166,27.675198786106453
654412_062,69.0,11,50,13.8526,-9,8,21.915,177.55771919999998,-9.139420832999999,41,135,20.0,70.0,231.375948,27.905776,194842.2352,233.32697599999997,27.340823999999998,190049.7652,231.7,27.76,2018-04-20T15:51:18.490907,233.8592966529104,27.328619557273313
654412_063,68.0,11,51,34.3684,-9,16,43.393,177.8932017,-9.278720278,292,240,190.0,380.0,231.375948,27.905776,194842.2352,233.32697599999997,27.340823999999998,190049.7652,231.7,27.76,2018-04-20T15:51:18.490907,233.5794661936615,27.54797283138422
654412_064,145.0,11,50,29.1,-8,16,13.362,177.62125,-8.270378333,88,85,30.0,120.0,231.375948,27.905776,194842.2352,233.32697599999997,27.340823999999998,190049.7652,231.7,27.76,2018-04-20T15:51:18.490907,234.55779846193295,28.117061596309153
654413_064,76.0,11,51,0.8053,-8,19,44.413999999999994,177.7533554,-8.329003888999999,187,129,120.0,280.0,231.375948,27.905776,194842.2352,233.32697599999997,27.340823999999998,190049.7652,231.7,27.76,2018-04-20T15:51:18.490907,234.44722124091993,28.20429644031338
654413_072,68.5,11,42,44.5949,-8,24,8.979,175.6858121,-8.402494167,275,193,40.0,450.0,231.872823,28.935202,197903.7959,235.254977,27.356379999999998,198617.5992,231.7,27.43,2018-04-20T15:51:18.490907,236.1539564565436,26.825559286862834
654511_048,98.0,11,46,57.8013,-10,0,22.785,176.7408388,-10.00632917,252,186,60.0,430.0,232.600031,26.745346,196831.9435,234.75128700000002,25.501534,194445.0304,231.9,27.43,2018-04-20T15:52:21.379826,234.0058892633202,25.873413926338007
654521_048,79.5,11,47,21.7772,-9,51,40.510999999999996,176.84073830000003,-9.861253056,326,76,130.0,460.0,232.600031,26.745346,196831.9435,234.75128700000002,25.501534,194445.0304,231.9,27.43,2018-04-20T15:52:21.379826,234.6692982832074,26.683274612047526
654521_049,88.0,11,51,31.7685,-9,56,10.03,177.8823688,-9.936119444,285,130,40.0,450.0,232.600031,26.745346,196831.9435,234.75128700000002,25.501534,194445.0304,231.9,27.43,2018-04-20T15:52:21.379826,233.80815635829157,27.368844536414493
654611_063,136.0,11,50,52.148999999999994,-5,53,55.369,177.7172875,-5.898713611,156,108,120.0,220.0,232.225266,27.167673999999998,197509.0322,233.516507,26.295051,192803.6594,232.1,27.76,2018-04-20T15:53:24.253344,237.23890314856874,30.03893179638997
654616_112,73.5,11,46,55.8531,-6,51,42.408,176.7327213,-6.86178,236,232,140.0,350.0,232.46085699999998,28.291664,198772.9902,233.997773,26.556966,199392.1918,232.1,27.6,2018-04-20T15:53:24.253344,237.27135513578202,28.639060348954455
654625_062,159.0,11,47,8.5972,-5,57,16.974,176.78582169999999,-5.954715,274,154,240.0,310.0,232.225266,27.167673999999998,197509.0322,233.516507,26.295051,192803.6594,232.1,27.76,2018-04-20T15:53:24.253344,238.01466698324487,29.400848048667726
654811_059,119.0,11,57,9.9866,-8,14,38.888000000000005,179.2916108,-8.244135556,119,66,20.0,210.0,231.734679,28.370663,203722.3135,235.01976000000002,27.011840999999997,196652.5562,231.3,27.76,2018-04-20T15:55:43.910431,234.084922041092,28.488107475466048
654813_041,64.5,11,53,49.4146,-9,8,46.703,178.4558942,-9.146306389,314,143,130.0,450.0,233.013377,30.032296000000002,204608.8598,233.852713,28.222421999999998,205191.5231,231.3,27.42,2018-04-20T15:55:43.910431,234.0329639282398,27.19156056597317
654822_059,119.0,11,49,56.4073,-9,13,21.081,177.4850304,-9.2225225,406,206,330.0,480.0,231.734679,28.370663,203722.3135,235.01976000000002,27.011840999999997,196652.5562,231.3,27.26,2018-04-20T15:55:43.910431,234.8329360969552,26.551011224491408
654832_041,97.5,11,49,13.5707,-7,35,35.885,177.3065446,-7.593301389,265,188,0.0,500.0,233.013377,30.032296000000002,204608.8598,233.852713,28.222421999999998,205191.5231,231.3,27.26,2018-04-20T15:55:43.910431,236.50068378529184,27.90463858624859
654834_060,119.0,11,45,18.507,-9,50,25.024,176.3271125,-9.840284444,365,74,80.0,410.0,231.734679,28.370663,203722.3135,235.01976000000002,27.011840999999997,196652.5562,231.3,27.09,2018-04-20T15:55:43.910431,235.7729013794846,25.77884189018471
654841_041,130.5,11,57,56.4241,-8,22,7.449,179.4851004,-8.368735832999999,264,160,190.0,340.0,233.013377,30.032296000000002,204608.8598,233.852713,28.222421999999998,205191.5231,231.3,27.09,2018-04-20T15:55:43.910431,233.92155709173943,28.61507801457587
654913_084,90.0,11,58,2.5317,-6,47,0.6890000000000001,179.5105488,-6.783524722,281,172,50.0,450.0,233.510821,30.405048999999998,201560.2162,233.847121,27.865202000000004,206513.8824,231.5,27.26,2018-04-20T15:56:46.793649,235.65394945662604,29.946489708155987
654922_084,90.0,11,54,27.3875,-6,46,49.063,178.6141146,-6.780295278,425,171,270.0,480.0,233.510821,30.405048999999998,201560.2162,233.847121,27.865202000000004,206513.8824,231.5,27.09,2018-04-20T15:56:46.793649,236.40950479890617,29.343478033760316
654925_115,135.0,11,57,3.8999,-8,15,46.211000000000006,179.2662496,-8.262836389,100,80,60.0,150.0,232.849259,30.984292,204771.2421,234.717985,29.458389,198089.4245,231.5,27.09,2018-04-20T15:56:46.793649,234.3277172192206,28.298250927481064
655013_093,140.5,11,58,52.6631,-9,13,38.045,179.71942959999998,-9.227234722,440,201,390.0,490.0,234.21860299999997,29.835154,197576.6739,234.38294900000002,26.704875,203887.9787,231.7,27.09,2018-04-20T15:57:49.675766,233.4182085523655,27.67354690005997
655312_110,89.5,11,58,8.5533,-9,18,59.924,179.53563880000002,-9.316645556000001,303,269,180.0,370.0,233.978084,27.886277000000003,199141.5264,233.825908,24.704437,196922.9572,232.4,27.59,2018-04-20T16:00:58.321020,234.2287227800133,27.036214608741666
655312_112,71.5,11,53,51.9817,-8,13,30.625999999999998,178.4665904,-8.225173889,320,52,210.0,410.0,232.11520499999997,27.757724,195636.5283,235.248824,26.531389,196575.7545,232.4,27.59,2018-04-20T16:00:58.321020,235.8624442069817,27.065971251222972
655323_087,71.5,11,45,3.0086,-7,28,14.269,176.2625358,-7.470630278,297,100,190.0,470.0,232.42965099999998,27.985881,199329.9727,234.909185,27.135993,194394.2843,232.4,27.59,2018-04-20T16:00:58.321020,238.40825221905988,26.290965622676637
655344_087,88.0,12,3,44.4217,-9,19,7.849,180.9350904,-9.318846944,128,271,50.0,190.0,232.42965099999998,27.985881,199329.9727,234.909185,27.135993,194394.2843,232.4,27.42,2018-04-20T16:00:58.321020,233.05994536151695,27.950363908917748
655522_102,176.5,12,3,11.0589,-9,51,15.127,180.7960788,-9.854201944,25,70,22.0,30.0,232.849405,27.544321000000004,203179.621,234.93197,25.995803,193929.9431,231.5,27.42,2018-04-20T16:03:16.271803,233.66049656969366,27.484643583426646
655611_080,98.0,12,4,35.0702,-7,40,36.414,181.14612580000002,-7.676781667,283,242,70.0,460.0,232.541277,28.952039000000003,205533.0772,234.18262799999997,28.600955,200242.7008,231.7,27.42,2018-04-20T16:04:19.139922,235.099556282825,29.034136893387767
655715_017,67.0,11,59,37.6025,-6,6,33.893,179.9066771,-6.109414722,168,272,150.0,180.0,231.93465600000002,30.338387,208236.8239,235.797273,29.107637,205856.8249,231.9,27.09,2018-04-20T16:05:22.232041,237.12764437542864,28.757755737236778
655726_016,69.5,11,59,5.1013,-6,3,40.534,179.7712554,-6.061259444,66,236,20.0,120.0,231.93465600000002,30.338387,208236.8239,235.797273,29.107637,205856.8249,231.9,27.93,2018-04-20T16:05:22.232041,237.2394611560456,28.66544550703268
655726_017,74.5,12,7,17.0695,-9,53,10.637,181.8211229,-9.886288056,393,95,260.0,480.0,231.93465600000002,30.338387,208236.8239,235.797273,29.107637,205856.8249,231.9,27.6,2018-04-20T16:05:22.232041,233.24269509192138,27.809532819174773
656221_113,74.5,12,5,59.2708,-9,47,34.87,181.49696169999999,-9.793019444,151,25,110.0,200.0,232.10135899999997,26.817023,197470.0771,234.473165,25.835385000000002,192190.6847,231.7,27.6,2018-04-20T16:10:48.828998,234.64377458610014,26.70384712715515
656221_114,154.5,12,6,30.9508,-6,1,55.563,181.6289617,-6.032100832999999,238,213,217.0,260.0,232.10135899999997,26.817023,197470.0771,234.473165,25.835385000000002,192190.6847,231.7,27.6,2018-04-20T16:10:48.828998,236.8291111467068,29.002739608549565
656326_100,123.0,12,2,8.0147,-9,54,7.252000000000001,180.5333946,-9.902014444,252,112,50.0,390.0,232.22503799999998,30.156346999999997,198574.6425,234.908865,28.068981,204031.4258,231.9,27.6,2018-04-20T16:11:51.697922,235.6423794958435,25.887335367686024
656331_003,96.5,12,17,29.2375,-9,50,11.453,184.3718229,-9.836514722,262,55,40.0,450.0,234.447163,26.375061,195459.5278,234.672029,25.558169,193622.9927,231.9,26.4,2018-04-20T16:11:51.697922,232.45926361878253,28.407819903064937
656811_092,148.5,12,18,29.4554,-7,38,8.121,184.62273080000003,-7.635589167000001,447,210,420.0,470.0,232.04124700000003,27.702647999999996,200997.8618,233.03075,26.790335,198508.3746,231.7,26.4,2018-04-20T16:17:18.519689,234.91230651444707,29.181569502687843
656811_092,148.5,12,18,29.4554,-7,38,8.121,184.62273080000003,-7.635589167000001,447,210,420.0,470.0,232.951004,26.855578,198830.0125,234.224262,25.552767000000003,195858.9129,231.7,26.4,2018-04-20T16:17:18.519689,234.91230651444707,29.181569502687843
656814_003,78.0,12,18,4.2071,-6,46,42.403999999999996,184.5175296,-6.778445556,368,167,190.0,480.0,231.94101,28.816578000000003,201578.0122,234.77575299999998,27.686569,201068.1998,231.7,26.4,2018-04-20T16:17:18.519689,235.77296568372378,29.85239606444984
656815_033,77.0,12,16,24.5778,-6,41,14.838,184.1024075,-6.687455,56,99,20.0,100.0,231.662879,30.826596999999996,205470.4805,233.62281000000002,29.989093,194961.6448,231.7,26.4,2018-04-20T16:17:18.519689,236.12337370629572,29.573427759504764
656815_034,114.0,12,13,27.0338,-10,1,52.977,183.3626408,-10.0313825,328,205,200.0,470.0,231.662879,30.826596999999996,205470.4805,233.62281000000002,29.989093,194961.6448,231.7,27.92,2018-04-20T16:17:18.519689,233.70543124553615,26.113939931968506
656821_053,96.5,12,13,9.0606,-9,57,21.323,183.28775249999998,-9.955923056,272,148,40.0,450.0,232.95061099999998,27.250190999999997,196076.5174,233.712343,25.960283999999998,192804.86399999997,231.7,27.92,2018-04-20T16:17:18.519689,234.51116002677995,26.81048727124483
656831_091,152.0,12,13,28.0421,-9,57,3.42,183.36684209999999,-9.95095,331,144,300.0,350.0,232.04124700000003,27.702647999999996,200997.8618,233.03075,26.790335,198508.3746,231.7,27.92,2018-04-20T16:17:18.519689,234.44604217415517,26.862697965363594
656831_091,152.0,12,13,28.0421,-9,57,3.42,183.36684209999999,-9.95095,331,144,300.0,350.0,232.951004,26.855578,198830.0125,234.224262,25.552767000000003,195858.9129,231.7,27.92,2018-04-20T16:17:18.519689,234.44604217415517,26.862697965363594
656921_033,77.5,12,12,55.5272,-8,25,52.619,183.23136330000003,-8.431283056,226,208,188.0,287.0,234.184256,27.343016,199409.4562,233.637951,25.247411,200192.7422,231.9,27.92,2018-04-20T16:18:21.393912,235.52872169983823,27.33869133594338
656923_033,125.5,12,17,46.7459,-10,1,30.336,184.44477460000002,-10.02509333,318,197,240.0,420.0,234.184256,27.343016,199409.4562,233.637951,25.247411,200192.7422,231.9,27.92,2018-04-20T16:18:21.393912,233.02985707594857,26.646960958015526
657011_071,83.5,12,17,19.4341,-9,18,20.401,184.3309754,-9.305666944,232,260,70.0,340.0,232.614,28.416161,195730.7871,233.333739,25.787329999999997,201083.4459,232.1,27.59,2018-04-20T16:19:24.075033,234.0843488936726,27.15087115368935
657112_030,88.5,12,17,21.7048,-6,54,5.006,184.3404367,-6.901390556,236,260,40.0,450.0,233.20913900000002,27.209196999999996,203444.9116,234.86807000000002,26.095758,195761.6313,232.3,27.59,2018-04-20T16:20:26.956054,236.58215444644608,29.203787232533593
657115_037,87.5,12,17,29.8366,-6,54,33.394,184.37431919999997,-6.9092761110000005,262,266,40.0,390.0,234.33881200000002,29.580964,206858.4847,235.44374399999998,28.797824,199934.3505,232.3,27.25,2018-04-20T16:20:26.956054,236.5538685966488,29.226721908083512
657115_038,83.0,12,13,7.0924,-9,11,1.443,183.2795517,-9.183734167,265,170,40.0,450.0,234.33881200000002,29.580964,206858.4847,235.44374399999998,28.797824,199934.3505,232.3,27.93,2018-04-20T16:20:26.956054,235.1606346895772,26.28421999258518
657125_038,68.5,12,13,20.7299,-5,56,20.185,183.3363746,-5.938940278,297,142,140.0,470.0,234.33881200000002,29.580964,206858.4847,235.44374399999998,28.797824,199934.3505,232.3,27.59,2018-04-20T16:20:26.956054,238.20149099377093,29.245016540895868
657126_003,83.5,12,8,36.2399,-9,3,2.795,182.1509996,-9.050776389,238,76,50.0,410.0,232.435169,30.288847999999998,202930.4002,234.241978,29.550743,197059.3192,232.3,27.59,2018-04-20T16:20:26.956054,236.07184692442698,25.52879570397604
657132_032,160.5,12,23,25.9822,-8,17,38.032,185.8582592,-8.293897778,158,102,130.0,190.0,233.20913900000002,27.209196999999996,203444.9116,234.86807000000002,26.095758,195761.6313,232.3,27.59,2018-04-20T16:20:26.956054,233.77164611311278,28.731045290762577
657413_005,160.0,12,24,25.9762,-7,36,30.049,186.1082342,-7.608346944,343,189,320.0,370.0,232.44245800000002,31.484675,201773.3917,235.618246,29.430335999999997,204224.0019,231.7,27.42,2018-04-20T16:23:47.796756,235.0303289298193,29.08873944449887
657414_004,159.5,12,24,43.2979,-7,24,31.564,186.1804079,-7.408767778,397,38,390.0,410.0,232.44245800000002,31.484675,201773.3917,235.618246,29.430335999999997,204224.0019,231.7,27.42,2018-04-20T16:23:47.796756,234.96941466276422,29.13669209369542
657414_005,68.5,12,24,31.0795,-8,14,44.951,186.12949790000002,-8.245819722,361,65,230.0,480.0,232.44245800000002,31.484675,201773.3917,235.618246,29.430335999999997,204224.0019,231.7,27.42,2018-04-20T16:23:47.796756,234.25161025977036,28.357912030166982
657513_086,111.5,12,30,34.4174,-6,46,29.346999999999998,187.6434058,-6.774818611000001,273,164,30.0,470.0,232.199032,28.630596,197067.2049,233.794896,28.072553999999997,193255.7041,231.9,27.42,2018-04-20T16:24:50.673276,234.71530307649147,30.67697476007553
657815_118,57.0,12,30,2.592,-9,6,41.873000000000005,187.5108,-9.111631389,177,113,110.0,350.0,233.904095,31.054346000000002,204277.7661,235.394061,28.455170000000003,199867.1667,231.3,27.42,2018-04-20T16:28:13.593694,233.2750311821026,27.784533075802855
658134_033,113.5,12,36,8.9457,-9,1,4.917,189.0372738,-9.0180325,94,42,30.0,150.0,231.390704,30.72192,203319.9437,235.87684,29.664943,203607.3631,231.9,27.09,2018-04-20T16:31:22.228956,232.65246553971082,28.261592263088147
658512_092,86.5,12,36,52.4459,-8,26,23.895,189.2185246,-8.439970833,230,212,100.0,450.0,232.807699,28.908855,196818.4421,233.54859199999999,27.420961,194717.0005,231.5,27.09,2018-04-20T16:35:49.121182,234.19066468756515,28.40559020493995
658513_118,123.0,12,36,35.6624,-5,48,40.093,189.14859330000002,-5.811136943999999,172,41,76.0,210.0,231.131486,29.748957,203062.6497,234.38189100000002,27.614813,206602.1413,231.5,27.09,2018-04-20T16:35:49.121182,236.5654216178446,30.581232399635006
658516_117,112.0,12,33,26.0354,-9,18,5.181,188.35848080000002,-9.301439167,406,259,373.0,428.0,231.131486,29.748957,203062.6497,234.38189100000002,27.614813,206602.1413,231.5,27.09,2018-04-20T16:35:49.121182,234.15716417446663,27.093105393611005
658522_091,123.5,12,31,40.144,-6,35,58.153,187.9172667,-6.599486944,67,34,20.0,100.0,232.807699,28.908855,196818.4421,233.54859199999999,27.420961,194717.0005,231.5,27.09,2018-04-20T16:35:49.121182,236.8149709597073,29.01429045942058
658525_118,90.0,12,36,58.7966,-6,44,19.421,189.2449858,-6.738728056,247,136,130.0,400.0,231.131486,29.748957,203062.6497,234.38189100000002,27.614813,206602.1413,231.5,27.93,2018-04-20T16:35:49.121182,235.70042386148202,29.90978689179082
658715_093,111.0,12,36,36.3125,-9,2,46.361999999999995,189.15130209999998,-9.046211667,180,63,70.0,290.0,232.537017,31.153257,199431.3928,235.66738900000001,28.773715000000003,203125.7665,231.9,27.93,2018-04-20T16:37:54.886418,233.93273820426634,27.270745756665104
658812_075,81.5,12,32,42.6901,-10,3,57.233000000000004,188.1778754,-10.06589806,274,230,40.0,450.0,232.708389,29.265875,200700.3223,233.94208999999998,27.191985,199108.5859,232.1,27.93,2018-04-20T16:38:57.772736,234.20538451931392,25.71252503119975
658914_073,72.0,12,37,41.2555,-6,37,27.496,189.4218979,-6.624304444,380,49,290.0,470.0,231.41480299999998,30.504590000000004,201983.9506,235.934537,28.761832000000002,201737.421,232.4,27.93,2018-04-20T16:40:00.866953,236.4347338624861,29.32310944083325
658915_074,75.5,12,31,57.2611,-7,39,56.608000000000004,187.9885879,-7.665724443999999,125,236,40.0,220.0,231.41480299999998,30.504590000000004,201983.9506,235.934537,28.761832000000002,201737.421,232.4,27.93,2018-04-20T16:40:00.866953,236.84413976310276,27.620613026306465
658924_046,67.5,12,28,31.9521,-8,59,5.772,187.13313380000002,-8.984936667000001,307,25,270.0,340.0,231.49679700000002,29.244172,202859.6833,235.85210099999998,27.266639,198738.1271,232.4,27.93,2018-04-20T16:40:00.866953,236.7696305310985,26.31106929647957
658932_072,75.5,12,28,54.4301,-7,28,7.675,187.22679209999998,-7.468798611,370,91,210.0,480.0,231.41480299999998,30.504590000000004,201983.9506,235.934537,28.761832000000002,201737.421,232.4,27.93,2018-04-20T16:40:00.866953,237.4631626608787,27.101508848744352
658934_046,115.5,12,39,8.6261,-9,8,48.049,189.7859421,-9.146680278,246,141,20.0,450.0,231.49679700000002,29.244172,202859.6833,235.85210099999998,27.266639,198738.1271,232.4,27.93,2018-04-20T16:40:00.866953,233.84274437930864,27.34164566017529
659322_013,83.5,12,50,10.5579,-10,1,12.687999999999999,192.54399130000002,-10.02019111,270,191,70.0,420.0,231.77249700000002,29.4471,197935.2621,235.530199,28.023684999999997,201626.7482,231.9,27.93,2018-04-20T16:44:26.284967,231.7207851982264,27.649465455518083
659911_096,101.0,12,50,12.16,-8,21,0.141,192.5506667,-8.350039167,273,142,140.0,410.0,232.83927799999998,27.166031,201872.3012,234.44878300000002,26.43177,193657.6762,231.9,27.76,2018-04-20T16:50:56.827592,234.57429863010572,28.104019897479926
659913_081,78.0,12,50,16.8576,-7,40,24.932,192.57023999999998,-7.673592222000001,285,236,160.0,410.0,232.75557400000002,28.030587,198052.4332,233.460498,25.306884,194498.3025,231.9,27.76,2018-04-20T16:50:56.827592,235.31983561198112,28.8596435416676
659914_012,83.0,12,45,46.791000000000004,-9,53,12.569,191.4449625,-9.886824722,268,93,0.0,500.0,234.009885,29.035421000000003,198305.8866,233.398002,24.885507999999998,197924.6497,231.9,27.76,2018-04-20T16:50:56.827592,234.73631395782778,26.629185066451672
659921_096,76.0,12,45,42.68600000000001,-9,13,12.809000000000001,191.4278583,-9.220224722000001,254,196,150.0,370.0,232.83927799999998,27.166031,201872.3012,234.44878300000002,26.43177,193657.6762,231.9,27.76,2018-04-20T16:50:56.827592,234.75033280530857,26.61785667469759
